,open,high,low,close,dc_high,dc_low,dc_mid,atr,ema20,ema50,ema200,macd,macd_signal,macd_hist,rsi,bb_upper,bb_lower,bb_width,roc10,adx,plus_di,minus_di
2007-04-11,159.99,160.45,159.57,160.25,160.45,154.66,157.555,1.0942857142857179,158.00227863221764,157.0813488973477,156.1869771908856,1.0105681372724291,0.6809218350265646,0.32964630224586455,66.62679425837337,160.65792422543345,154.6880757745665,0.037862211354302566,3.0215364834458303,22.906975795571054,23.498694516970982,15.731070496083662
2007-04-12,160.28,160.85,160.16,160.64,160.85,154.75,157.8,1.057857142857145,158.25349019105406,157.22090384254977,156.23128587555343,1.090863103377842,0.7629100886968201,0.3279530146810219,73.4895191122072,161.02618749539562,154.81981250460439,0.0393000069071081,2.0779055728537665,22.234329622090144,27.008777852801913,13.436866981769107
2007-04-13,160.64,161.43,159.9,161.25,161.43,154.75,158.09,1.0807142857142875,158.53887207762034,157.3789076134302,156.28122332952802,1.190001745159833,0.8483284199894228,0.34167332517041027,73.45679012345695,161.42126570952576,155.00773429047422,0.040536938264517715,2.4915782114027785,22.124369005361046,30.270984798413593,12.359550561797763
2007-04-16,161.46,162.41,161.43,162.05,162.41,155.33,158.87,1.1035714285714298,158.87326521308506,157.56208770702116,156.33862409241829,1.3179308605712379,0.9422489081057858,0.3756819524654521,77.31958762886606,162.00677539688692,154.99322460311308,0.044249531821917,2.8823566757666397,22.20445662126774,32.6213592233007,12.103559870550178
2007-04-17,162.04,162.15,161.19,161.32,162.41,155.33,158.87,1.0228571428571445,159.10628757374363,157.70945681654976,156.38819002184695,1.3449074511577237,1.0227806167161735,0.3221268344415502,87.32212160413951,162.3000347749288,155.21496522507118,0.04462825094787724,1.73424985810684,27.59120515676117,35.19553072625668,2.653631284916165
2007-04-18,161.31,161.61,160.4,161.46,162.41,155.33,158.87,0.9571428571428596,159.3304506619585,157.85653694139094,156.43865579277386,1.361884467131091,1.090601386799157,0.27128308033193393,83.80165289256179,162.63305596324125,155.29994403675875,0.04612991999246698,1.7391304347826209,32.15088244249454,37.61194029850709,7.835820895522453
2007-04-19,161.46,161.47,159.61,161.2,162.41,155.33,158.87,1.0228571428571445,159.50850297986722,157.98765313976776,156.48603235204973,1.3389247563736717,1.14026606071406,0.1986586956596117,80.86124401913824,162.87803959710513,155.42796040289485,0.046810799634378716,1.1165474846317913,34.89459539072504,34.42737430167577,12.849162011173188
2007-04-20,161.31,161.94,161.09,161.25,162.41,155.33,158.87,1.0357142857142878,159.67435983892747,158.11558831075726,156.53343501521343,1.3096665812062156,1.1741461648124911,0.13552041639372447,80.4560260586315,163.04278382258252,155.70521617741747,0.04603992900451173,1.0654967094954504,38.00769781929432,37.03448275862045,12.689655172413792
2007-04-23,161.36,161.81,160.44,161.07,162.41,155.33,158.87,1.0257142857142887,159.80727794950582,158.23144759268834,156.57857496531082,1.2574595598504459,1.1908088438200821,0.06665071603036377,73.76425855513261,163.18105483745236,155.92894516254765,0.045452099118828714,1.0857286306012126,37.45549958795492,28.69080779944265,17.339832869080794
2007-04-24,161.03,161.8,160.21,161.69,162.41,155.33,158.87,1.07714285714286,159.98658481145765,158.36707709885744,156.62943491590474,1.251685288875393,1.2029841328311444,0.04870115604424874,75.99999999999957,163.35510582952065,156.1958941704794,0.044807944015454564,1.0625664104006338,37.03200613752009,26.127320954906892,18.037135278514533
2007-04-25,161.73,161.99,161.25,161.94,162.41,155.33,158.87,1.0535714285714306,160.1726243532236,158.50719172243166,156.68227635952758,1.2528400875260104,1.2129553237701176,0.03988476375589278,73.86363636363595,163.19519014697,156.99480985303,0.03872938126699763,1.054602184087372,36.016781920473626,24.881355932203068,18.440677966101653
2007-04-26,161.83,162.77,161.68,162.66,162.77,156.63,159.7,1.0992857142857173,160.4095172719642,158.67004694900297,156.74175619674622,1.2969033618246044,1.2297449313810151,0.06715843044358927,76.4906303236792,163.38248197149792,157.33651802850207,0.037702561700403495,1.2574701195219085,35.91425350112449,27.550357374918576,17.673814165042177
2007-04-27,162.59,163.33,162.21,163.27,163.33,156.93,160.13,1.152142857142859,160.6819441984438,158.85043726472836,156.80671384652985,1.3653073133482962,1.2568574077744714,0.10844990557382483,81.33971291865987,163.59217727324264,157.72082272675735,0.03654601305571385,1.2527131782945844,36.60674744785575,29.75821450712942,16.738995660260287
2007-04-30,162.63,163.22,162.46,163.03,163.33,157.34,160.335,1.132857142857144,160.90556856049676,159.01434168571942,156.86863709183802,1.3841957960138984,1.282325085422357,0.10187071059154151,75.93856655290051,163.65263834787513,158.21236165212488,0.03380471126559422,0.6047516198704139,36.99184669303331,27.11223203026469,17.023959646910377
2007-05-01,163.04,163.28,162.72,163.04,163.33,158.16,160.745,1.1100000000000014,161.10884774521136,159.17221063922062,156.93004368793913,1.3840178745010405,1.3026636432380938,0.08135423126294672,74.8663101604273,163.7920688434429,158.5199311565571,0.03271449829287025,1.066203818497402,36.98059843333018,25.8687258687259,17.37451737451728
2007-05-02,162.92,163.38,162.44,163.3,163.38,158.42,160.89999999999998,1.1278571428571442,161.3175289123341,159.3340847318002,156.9934263378104,1.3888469345750138,1.319900301505478,0.06894663306953586,74.27007299270038,163.92055612225184,158.85144387774815,0.03140986358484432,1.139601139601143,35.276387229953755,22.92590246991767,18.872704243191805
2007-05-03,163.26,163.58,163.04,163.18,163.58,159.03,161.305,1.05714285714286,161.49490711115942,159.48490493839628,157.05498428469787,1.3672304211335131,1.329366325431085,0.0378640957024281,69.338677354709,164.05170182140463,159.0962981785954,0.030669560961598057,1.2282878411910891,32.57385583229041,21.891891891891895,20.135135135135013
2007-05-04,163.19,163.46,162.76,163.34,163.58,159.03,161.305,1.0242857142857187,161.67063024342994,159.63608513689056,157.11752175450187,1.3474769656322394,1.332988453471316,0.014488512160923506,64.82758620689609,164.16806824004954,159.35893175995045,0.02972942895090107,1.2961240310077615,30.591027213521436,15.760111576011223,22.733612273361068
2007-05-07,163.44,163.46,162.95,163.32,163.58,159.03,161.305,0.9921428571428622,161.827713077389,159.78055238642426,157.17923795594962,1.3150493071553626,1.3294006242081253,-0.014351317052762713,77.47252747252672,164.1735523810126,159.7514476189874,0.027303263175273196,1.3969081765691893,25.477890043188637,16.270698344132526,21.742260619150226
2007-05-08,163.32,163.38,161.88,162.56,163.58,159.57,161.575,1.0128571428571473,161.89745468906625,159.88955033205468,157.23277787678595,1.214029924506491,1.3063264842677986,-0.09229655976130768,62.91079812206543,164.10973227546464,160.07226772453538,0.024908628800669116,0.5380666707897941,22.1341610854681,15.937940761636174,23.272214386459577
2007-05-09,162.53,162.58,162.05,162.46,163.58,159.61,161.59500000000003,0.9178571428571486,161.9510304329647,159.99035227981724,157.28479003721594,1.1130713777074277,1.2676754629557245,-0.15460408524829683,65.36585365853662,164.02879336797196,160.37420663202806,0.0225311525229045,0.3211065826849602,19.248343194494254,17.587548638132336,19.533073929960896
2007-05-10,162.41,163.0,161.59,161.61,163.58,159.61,161.59500000000003,0.9578571428571487,161.9185513441109,160.05386787668715,157.32782695226854,0.9534819592442716,1.204836762213434,-0.25135480296916235,53.67346938775521,163.94983280911683,160.55016719088317,0.020953254966000957,-0.6455182589450326,17.521924471665294,13.348247576435565,22.147651006711264
2007-05-11,161.54,162.61,161.06,162.53,163.58,159.61,161.59500000000003,0.9707142857142921,161.9767845494337,160.15097109720924,157.37958986816636,0.8909719366962747,1.1420637971100023,-0.25109186041372755,62.94326241134756,163.9505097648743,160.67749023512567,0.020164739515683414,-0.4532369694371319,17.39229739520999,13.171449595290719,20.97130242825589
2007-05-14,162.58,163.2,162.55,163.0,163.58,159.61,161.59500000000003,0.9050000000000052,162.0742336399638,160.26269772084808,157.43551434709008,0.8693361989541586,1.0875182774788337,-0.21818207852467508,61.930783242258656,164.02073603219344,160.70226396780657,0.02043878668518625,-0.018401521192423775,16.426703229615864,18.784530386740187,20.678768745067007
