,open,high,low,close,dc_high,dc_low,dc_mid,atr,ema20,ema50,ema200,macd,macd_signal,macd_hist,rsi,bb_upper,bb_lower,bb_width,roc10,adx,plus_di,minus_di
2007-04-24,2.0005,2.0045,1.9954,2.0017,2.013,1.9546,1.9838,0.010292857142857135,1.9849481979655275,1.9710371746027042,1.961922572074772,0.012244761379090363,0.010393462263156185,0.0018512991159341779,68.71345029239765,2.014791137376655,1.949468862623345,0.032955595623551534,1.4700664064480229,30.620115450769116,33.240804996530095,13.324080499652949
2007-04-25,2.0024,2.0061,2.0004,2.0013,2.013,1.9546,1.9838,0.009978571428571423,1.986505512445001,1.9722239520692648,1.9623143872780082,0.012016022114028413,0.01071797423333063,0.0012980478806977822,74.13249211356477,2.016325743698504,1.9519242563014965,0.03245838210647381,1.3367765456478775,31.765174079629343,35.433070866141506,10.307802433786668
2007-04-26,2.0013,2.0059,1.9891,1.9911,2.013,1.9546,1.9838,0.010578571428571422,1.9869430826883343,1.9729641892430192,1.9626008112851923,0.010886200500501042,0.010751619486764714,0.00013458101373632798,68.91495601173017,2.0161263281728763,1.9550636718271235,0.03075282539780409,0.5961703632597404,32.228258660989745,33.423362592842466,15.124915597569052
2007-04-27,1.991,2.0042,1.9866,1.9973,2.013,1.9591,1.98605,0.011371428571428572,1.9879294557656357,1.973918534762901,1.9629460768445437,0.01037154025627851,0.010675603640667474,-0.0003040633843889636,74.3016759776537,2.0168132882741014,1.9573367117258988,0.029931722027705342,0.563919238709043,35.056121872491325,31.092964824120383,12.814070351758778
2007-04-30,1.9957,2.003,1.9891,1.9994,2.013,1.9591,1.98605,0.011378571428571429,1.989021888549861,1.9749178079094538,1.9633088024480807,0.01001764359477919,0.010544011631489818,-0.0005263680367106269,71.02362204724419,2.0180411963404534,1.958278803659547,0.03005914648766011,0.49256131885806465,37.12579527612881,25.10985561832994,12.806026365348384
2007-05-01,1.9994,2.0072,1.998,1.9987,2.013,1.9591,1.98605,0.01127857142857144,1.9899436134498742,1.975850442893397,1.963660953667503,0.009570372494233759,0.010349283804038607,-0.0007789113098048486,69.19354838709661,2.0188507277067926,1.9599392722932074,0.029612749310008932,-0.39866447401205596,38.65950947552784,23.939202026598842,12.91956934768838
2007-05-02,1.9984,1.9994,1.9871,1.9897,2.013,1.9591,1.98605,0.011549999999999996,1.9899204121689338,1.9763935627799305,1.963920048655886,0.008392933626350851,0.009958013768501056,-0.0015650801421502047,57.807807807807784,2.0188586850718533,1.9612913149281463,0.028927236482899864,-0.936021906895701,38.37355914216998,23.376623376623147,19.356833642547862
2007-05-03,1.9896,1.9945,1.9855,1.9866,2.013,1.9591,1.98605,0.011449999999999991,1.989604182438559,1.9767938152199334,1.964145719813539,0.0071274993722960645,0.009391910889260058,-0.0022644115169639933,50.39745627980918,2.0182442945114545,1.9634957054885454,0.02749983124107005,-0.8286741214057591,37.2405291128343,18.839675608234437,20.52401746724888
2007-05-04,1.987,1.994,1.9844,1.9921,2.013,1.9591,1.98605,0.011535714285714285,1.9898418793491726,1.9773940577603282,1.9644238718551954,0.006493583653338186,0.008812245442075685,-0.0023186617887374986,51.92604006163324,2.016795823900003,1.967624176099997,0.024681960134727732,-0.4994755506717907,36.41148596027634,15.479876160990521,21.052631578947388
2007-05-07,1.9941,1.9974,1.9925,1.9929,2.013,1.9613,1.98715,0.01052142857142857,1.9901331289349655,1.9780021339265899,1.9647072164138502,0.005986742749273022,0.008247144903515153,-0.002260402154242131,35.80246913580248,2.0139539149731682,1.9735060850268316,0.020287516336884467,-0.3898635477582957,36.08827542354912,10.047522063815142,23.08214528173797
